id	sentence1	sentence2	is_duplicate
178753 0e8afcd7-6413-4b33-8cd2-4c71d724d5fd	I just learned SEO from an online course. How can I begin my consulting business?	If I move to another country, am I no longer a resident/citizen of the previous country?	0.0
389126 3470fa82-a3ac-4f1f-9bd4-8bc1ae7fbb9e	Double a penny every day for 30 days. How many dollars do you have?	If 5 men can finish the work in 12 days, how many women are required to finish the same work in 6 days?	0.0
163811 7b81ee4b-e306-4819-90f6-83fa4c03baa4	What would be the take home salary of a central government employee in Delhi with 22400-525-24500 pay scale?	What is my salary if pay scale is 45500?	0.0
389244 ac5aaf53-29f5-48c1-b0a7-a553ced391af	What is a good alternative to Murad?	What is a good alternative to Komatsu?	0.0
59209 3a5d7c91-a3fb-437f-8dcc-24c83e0cd1e6	Foreign muslim couple looking to get married in bangalore (near mathikere), what should we do and where should we go?	What should we girls be doing to prevent ourselves from getting raped in India? Should we not go out after 7 pm like my parents force me to?	0.0
160650 1adae59d-a57a-4c5a-8843-b4d2fd2f003c	If criminals kill, not guns, then why can't we also say, terrorists kill, not muslims?	Why can't Daenerys' dragons kill White Walkers as they can also be killed by fire besides dragonglass?	0.0
329794 eaacd904-f5cd-4fdd-98dc-efa80b90b496	Is there an inpatient Drug and Alcohol Rehab Center in San Francisco County California?	Is there an inpatient Drug and Alcohol Rehab Center in San Mateo County California?	0.0
170104 0e571ce5-a8a9-4607-a103-5620eaf1f7fa	Can I block a topic on Quora?	Please can we have topic blocking?	1.0
36601 ed8bb0ff-1945-4216-978d-54fccf427c21	What are some of the best EDM songs?	Which are some of the best EDM songs?	1.0
152154 9a803933-f8fc-42d1-8e9e-711021d6dfef	What happened to Iranian Mehran Karimi Nasseri after he finally left Charles De Gaulle Airport after 17 years in limbo? Where is he now?	Which lounge in Paris' Charles de Gaulle airport has showers?	0.0
346338 de2fb033-d906-44a5-b57e-20d7f50337e4	"How effective is the ""Abortion Pill?"""	How effective is the abortion pill?	1.0
121727 837a225d-9d35-48bd-a684-b8294b51f726	What are the repercussions of 500 and 1000 rupee notes not being legal tender anymore?	What will be the implications of banning 500 and 1000 rupees currency notes on Indian economy?	1.0
166737 c6cc5efb-4775-4087-bb39-e19f8da645ae	What is the weight of human lungs? How are human lungs different from animal lungs?	A Secure and Dynamic Multi Keyword Ranked Search Scheme Over Encrypted Cloud Data?	0.0
403503 5195a170-8509-4387-87f6-2c8a37d1adef	Which biology areas have the most low-hanging fruit for research?	Which astronomy areas have the most low-hanging fruit for research?	0.0
93040 cd1e513a-a719-4dd5-bc72-250629243a0d	When and Why did India became a Secular Country?	Is India really secular?	0.0
106679 5fb6c029-1f96-47ca-82e0-8e340779abbc	Can you track a Android phone when it is in airplane mode and the GPS is off?	How do I turn off safe mode on my phone?	0.0
317175 6059f874-4efe-4e51-b74d-9f310bbb5cac	"What does it mean when a guy calls another guy ""pretty""?"	What does it mean when a guy watches you when you're speaking to another guy?	0.0
264997 4c28ec91-c24c-4a6a-b67b-86caa2e75f72	In which U.S. housing markets are pre-inspections common?	In which housing markets are pre-inspections common?	0.0
250309 fb90817e-b126-4fe6-9d5e-c5c8d0ecb2af	Where do the funds of the IMF come from?	Where does the IMF's money come from?	1.0
230418 2b2587b7-630b-4b4c-9211-7a764e513dfb	What's the meaning of the following sentences?	"What does ""how"" mean in the following sentence?"	0.0
241363 3bdc2115-641a-4d99-8ba1-0746511cbfda	How can I find hotels in Varanasi near ghats?	How can I find hotel at Varanasi near ghats?	1.0
36058 9aa9e824-dcf6-44b6-806e-ea1dbc0f600c	Will it be the same to read with ear plugs or with complete solitude?	Will it be the same to read with ear plugs or in complete solitude?	1.0
226834 e0ff0bae-3ee5-44c5-9492-c269f426f839	How can one walk a spiritual path and desire money at the same time?	How can I manage a startup, a full-time job and have a girlfriend while still being at university at the same time?	0.0
93031 b7605fab-6c0e-44bd-b874-8c824324486d	Can anyone be taught to live a possibly greatest lifestyle and produces a very healthy baby?	Why can’t I be polite to my parents?	0.0
142509 4b41cf1d-8f0b-42c0-941d-4b596968dfaa	What career advice would you give to someone who wants to become a promotion manager?	What career advice would you give to someone who wants to become a merchandising manager?	0.0
255374 e0959fcf-9aa3-4ab0-a6ac-ef545beaad73	Did anyone survived death premonition?	Is Ccna mcsa rhcsa combination useful for jobs?	0.0
86425 a8dbb3ef-246d-431e-99a9-de6f4b978894	Can I increase my height after 20 ? How?	How girls can increase their height after 18 years?	1.0
397611 6ca6283e-f9e3-436f-9f42-a52f5cafb955	Is architecture a science or an art?	What make architecture an art?	1.0
103528 1bc91226-0940-4425-91e3-b218a578c36a	If it shows up as pending on Snapchat did they still get the Snapchat?	How can I increase my Snapchat score instantly?	0.0
291293 0eb6765e-bdb5-46af-bf9d-10b82284c984	Mary's mum has 4 children. 1st child's name is April, 2nd child's name is May, 3rd child's name is June. Then what is the name of the 4th child?	Is a child gifted if he/she can solve 150-piece puzzle at age 3 and 300-piece puzzle at age 4? If not, what is the minimum no. of pieces to be gifted?	0.0
295201 fc5623dc-1668-4105-acd8-e20d91fe9015	Which programming languages are the most useful for an electrical engineering student?	As an electrical engineering student, which programming languages and computer softwares do I need to learn to use?	1.0
266954 21f28903-c340-4668-b7a4-264710a5dd44	What is Balaji Viswanathan's opinion on the Indian Prime Minister Modi's new policy about illegalization of 500 and 1000 currency notes?	What do you think of the decision by the Indian government to demonetize 500 and 1000 rupee notes?	1.0
287808 500e7c0b-1d28-48b4-81f7-0cb820f2f1b8	What are the best ways to earn money online without investment?	Is there any way I can earn money online without any kind of investment?	1.0
323510 affe770c-97a4-411d-ab1b-b8f132895c86	What is the difference between a company and a firm?	What is the difference between a firm and a company?	1.0
315848 493160a8-0968-48a4-9629-71442bd1ad7d	How have geographical factors shaped different human ethnicities through evolution and why?	Why did humans evolve to have differently-shaped noses?	0.0
396810 6513a8ef-3523-46dc-aa37-c710b4536c21	Is the force of gravity a scalar or a vector?	What is a vector divided by a vector?	0.0
229857 8df89d0c-093b-49a8-bf22-66c6fdfaafae	If I have a slight fever and I keep drinking water, would it reduce the fever? Does it work for headaches too?	What is beaver fever and how can I tell if my drinking water is contaminated?	0.0
161368 a0869a13-19dc-4ec8-b968-14ebf1539e35	Which players have scored the most goals direct from free-kicks in the premiership? (and other top leagues)	When was the last time a team scored ten or more goals in a game in the top English football league?	0.0
170 72627ec0-e6ae-4451-b27b-b74a06389dcd	What is the difference between gross salary and CTC?	There seems to be a difference between my weekly paycheck and the yearly salary my employer agreed upon, how does that work?	0.0
37371 2a06a4d9-2772-49cc-b7fe-5015ae2b5b2a	How is Google's Project Ara different?	What is Google's Project Ara?	0.0
330651 02f7fa21-709b-471c-8b4d-f7ea75f3708b	I want to invest my money, where it I invest? Is Systematic invest ment plan good or not? If not then suggest other one	Who are some people who can be considered the Mozart or Beethoven of guitar?	0.0
353668 ecc2ad97-cd60-4adf-8351-26f6cbf985d5	Is the speed of SSD and RAM the same?	Does a Macbook perform better by adding an SSD or adding more RAM?	0.0
402263 3b061d6b-37a9-4352-a4e6-16a064d3fad5	What are some things new employees should know going into their first day at Citizens?	What are some things new employees should know going into their first day at Imperva?	0.0
218425 64e068be-57e9-4eeb-b30b-3caec4643671	Who enjoys more sex men or women?	Who have more pleasure during sex-men or women?	1.0
286415 0e63a391-a2d8-47e8-ba35-fe1934a0e1a9	How does an aneurysm and a stroke differ?	How do strokes and aneurysms differ?	1.0
245677 73241ce0-aa32-45a2-af0c-c00ed1c2e9c7	Android Games: Is subway surfers more addictive than Temple run?	How are Android games like Temple Run and Subway Surfers made? What tools were used?	0.0
207707 03cea74d-b237-4f23-aaeb-ab622eedf82c	What is private Construction job Openings?	Is Buca di Beppo Restaurant vegan?	0.0
69102 e9a3ee43-87d1-4af3-8605-95f4c92c65a7	What is the formula for silver peroxide? How is this formula determined?	How is the formula for silver hypochlorite determined?	0.0
42611 6ce9a071-0b76-4931-910d-0b39d5a347c3	Is there any relevance for morality in the modern world?	Is Moral philosophy still relevant in the modern world?	1.0
17333 860d21a8-b819-4d97-b994-c2c98f3a1ab3	What is brutally honest?	Is it ethical to be brutally honest?	0.0
270404 0a675de5-062d-416c-ad39-07b19f7ca617	Is it normal if you lose 25-30 hair strands daily for males?	Is it normal to lose 30-40 hair strands daily?	0.0
287939 f219536a-1cd0-4149-90c7-ed5e72e8d6ad	Are we near World War 3?	Do you think we are on the verge of World War III?	1.0
372601 21033ecd-b152-4fc5-9649-9f7ff919673b	"Why do Democrats like Clinton say, ""Republicans are the biggest threat to America"" not terrorists?"	As a member of the Democratic Party, what are some positive things you can say about any famous Republican?	0.0
160771 8d5914a1-59c1-468b-9f1b-26dcae9d8e2f	Where is the best car service in chennai?	Which is the best Tata car service center in Mumbai?	0.0
400034 685c97fd-4030-4a1e-b462-b4b5b671584f	How can we achieve our goals?	Why do we fail to achieve our goals?	0.0
43659 9d7deeff-d0d3-48bd-8f3e-643876519c58	What programming language shoud I learn?	What is the best programming language to learn(in your opinion)?	1.0
313603 e6d8f9b9-d403-45e5-83d1-92fba26ad92b	Why are all the religions misogynist and sexist?	Are all religions misogynistic? If so, why?	0.0
202705 bccd75ef-d2f1-4013-a380-91f79888db13	Life Path: 29/11/2 Gift: 30/3 Attitude: 4 Expression: 63/9 Soul Urge: 25/7 personality: 38/11/2 What can you say about my love and business life?	How do I get the Geolocation of a person in a JSP page and upload that data in a database?	0.0
297595 2797be20-4499-477b-9560-2ebce067c095	Why can someone I didn't add, see my story on snapchat?	If I block someone on snapchat, can I still see there story?	0.0
268424 9cd16dbb-5db4-40c1-aa30-fca71b0ad0b6	Which are the best seo company in delhi?	Looking Best SEO Service in Delhi?	1.0
56279 ff61724e-32c5-4e3c-a084-e5a4241068a7	What is photography?	Whats is photography?	1.0
305813 dbfa67b6-86a4-41a3-9701-86a497abcde0	Why was Stalin nominated for the Nobel Peace Prize in 1948?	How and when was the Nobel Peace Prize invented?	0.0
172529 11ac3dfd-164c-469a-98c0-2e98d0c4d054	How can you make money with Instagram?	How do people make money from Instagram?	1.0
284304 064c7c12-e60f-415e-966e-2eecfd9afc6c	Why is being alone sometimes considered a bad thing?	Is being moody a bad thing?	0.0
247334 155b6395-919c-46cb-8bc9-85f04f7332c9	What would happen if you jump off a cruise ship?	On a cruise ship, what happens if you don't attend the mandatory safety drill?	0.0
84757 621cd31b-0864-4849-9e4b-770b9f997efa	Which is the best recruitment firm for mid sized and funded startups in India?	How can I do the preparation of CSIR Net?	0.0
246674 60242a04-1efa-4e6d-a82a-cc91fbf519e4	I really don't understand the war in Syria. The more I read, the more confused I get. Who can enlighten me?	Can a medical graduate ( indian citizen) from russian university may apply for masters in hospital management in india without giving mci exam?	0.0
55969 55fa31a6-d5f3-4ffe-884a-f8b26532fff6	What is the best free online IQ test?	What is the best online IQ test?	1.0
48275 2f77308b-65b8-452f-a7f3-c25d28263141	Is it possible to get a backdate baptism certificate in Kolkata?	How do I get Paytm distributorship in Kolkata?	0.0
170843 5d1e1d40-6f40-460e-af7c-66bcf8bd3551	What the pros and cons of business administration?	What are the pros and cons of big businesses?	0.0
250622 32df8ff1-85d5-42ea-a049-005223f86665	What is the difference between a destroyer and a corvette?	What is the difference among frigates, destroyers and corvettes in naval warfare?	0.0
233717 8faa96bd-4f1b-43fb-a8c4-50e237095bbd	What happens to sound in outer space?	How will Sound travel in SPACE?	1.0
322271 b69259f7-8eb5-49e1-8250-d3e27b89f5dc	Why do students hate examinations?	Why do students hate exams?	1.0
220193 09cc809f-bcc1-4e36-b6a9-777e2cda1771	What is the saddest thing about you, and why?	What is the happiest thing about you? What is the saddest thing about you?	0.0
103255 193729c6-b27e-42b7-b9d1-156ae290812c	How good is the internet speed of 32kbps in India?	Why is the internet speed slow in India?	0.0
61199 d1f4583f-a82e-4d13-bd7a-883fd0ca1883	Should I do a diploma in a community college of Canada or a masters from an university of Canada?	Is it good to do PG Diploma in Mechanical from Canada or I should go for Masters from Australia?	0.0
113558 9877d6fe-7b47-427b-9961-2555b9e0f395	How can I learn Hindi in 10 days?	"How do you say ""dear"" in Hindi?"	0.0
398911 966fede7-7f52-4ebd-b153-ec8d654aae2b	Is there posibility the message I sent be read if I not seen any signs like circle in IMO application?	Will applications like Empathy and imo stop working if I upgrade to the new Google Hangouts?	0.0
281448 830e605b-e599-494d-a3e9-9b1bf49f10d1	How do I start a blog?	How do you a start a blog in no time?	0.0
153572 cfdd5a75-5271-40ab-8ff6-35007fbf73bb	How do you convert Indian credits to ECTS credits?	How do you convert Indian numerical marks to ECTS credits?	0.0
